,Date,Latitude,Longitude,Forecast
12139,2019-01-01,22.49197,71.49069,230.26155089999912
12148,2018-01-01,22.49197,71.57031,428.45880129999995
12149,2019-01-01,22.49197,71.57031,428.4588012999999
12158,2018-01-01,22.49197,71.64994,426.51977539999757
12159,2019-01-01,22.49197,71.64994,426.5197753999959
12168,2018-01-01,22.49197,71.72956,400.7124329000026
12169,2019-01-01,22.49197,71.72956,400.71243290000194
12178,2018-01-01,22.49197,71.80919,334.2585143999991
12179,2019-01-01,22.49197,71.80919,334.2585143999988
12188,2018-01-01,22.49197,71.88882,64.62816619999991
12189,2019-01-01,22.49197,71.88882,64.6281661999999
12198,2018-01-01,22.49197,71.96844,86.0982131999996
12199,2019-01-01,22.49197,71.96844,86.0982131999996
12208,2018-01-01,22.49197,72.04807,20.96177101
12209,2019-01-01,22.49197,72.04807,20.961771010000007
12218,2018-01-01,22.49197,72.12769,34.04870987000001
12219,2019-01-01,22.49197,72.12769,34.048709870000025
12228,2018-01-01,22.49197,72.20732,98.3309402499996
12229,2019-01-01,22.49197,72.20732,98.33094024999971
12238,2018-01-01,22.49197,72.28694,204.5757904
12239,2019-01-01,22.49197,72.28694,204.57579039999987
12248,2018-01-01,22.49197,72.36657,247.30154420000042
12249,2019-01-01,22.49197,72.36657,247.3015442000007
12258,2018-01-01,22.49197,72.44619,292.72180179999543
12259,2019-01-01,22.49197,72.44619,292.72180179999515
12268,2018-01-01,22.49197,72.52582,210.58586120000322
12269,2019-01-01,22.49197,72.52582,210.58586120000413
12278,2018-01-01,22.49197,72.60544,235.49060059998672
12279,2019-01-01,22.49197,72.60544,235.4906005999785
12288,2018-01-01,22.49197,72.68507,294.03451539999986
12289,2019-01-01,22.49197,72.68507,294.0345153999999
12298,2018-01-01,22.49197,72.76469,276.6037598000018
12299,2019-01-01,22.49197,72.76469,276.6037598000022
12308,2018-01-01,22.49197,72.84432,268.066040000008
12309,2019-01-01,22.49197,72.84432,268.0660400000137
12318,2018-01-01,22.49197,72.92394,249.07081599997852
12319,2019-01-01,22.49197,72.92394,249.07081599997665
12328,2018-01-01,22.49197,73.00357,382.9565430000045
12329,2019-01-01,22.49197,73.00357,382.95654300000507
12338,2018-01-01,22.49197,73.08319,217.05049129999975
12339,2019-01-01,22.49197,73.08319,217.05049129999915
12348,2018-01-01,22.49197,73.16282,399.97024540000064
12349,2019-01-01,22.49197,73.16282,399.9702454000015
12358,2018-01-01,22.49197,73.24244,343.85977170000155
12359,2019-01-01,22.49197,73.24244,343.8597717000026
12368,2018-01-01,22.49197,73.32207,244.44612120000116
12369,2019-01-01,22.49197,73.32207,244.44612120000195
12378,2018-01-01,22.49197,73.40169,227.68789670000137
12379,2019-01-01,22.49197,73.40169,227.68789670000183
12388,2018-01-01,22.49197,73.48132,91.21424103
12389,2019-01-01,22.49197,73.48132,91.21424103
12398,2018-01-01,22.49197,73.56094,96.38756560999605
12399,2019-01-01,22.49197,73.56094,96.3875656099973
12408,2018-01-01,22.49197,73.64057,131.2541809
12409,2019-01-01,22.49197,73.64057,131.25418089999994
12418,2018-01-01,22.49197,73.72019,225.70352169999836
12419,2019-01-01,22.49197,73.72019,225.70352169999813
12428,2018-01-01,22.49197,73.79982,256.5768433000002
12429,2019-01-01,22.49197,73.79982,256.57684330000035
12438,2018-01-01,22.49197,73.87944,12.503099439999861
12439,2019-01-01,22.49197,73.87944,12.5030994399998
12448,2018-01-01,22.49197,73.95907,15.326287269999925
12449,2019-01-01,22.49197,73.95907,15.326287269999915
12458,2018-01-01,22.49197,74.03869,21.30789375000003
12459,2019-01-01,22.49197,74.03869,21.307893750000012
12468,2018-01-01,22.49197,74.11832,5.267220973999996
12469,2019-01-01,22.49197,74.11832,5.267220973999995
12478,2018-01-01,22.41137,69.02231,2.02853631999952
12479,2019-01-01,22.41137,69.02231,2.028536319999207
12488,2018-01-01,22.41137,69.10194,2.192786932000196
12489,2019-01-01,22.41137,69.10194,2.192786932000242
12498,2018-01-01,22.41137,69.65931,0.3067452310000119
12499,2019-01-01,22.41137,69.65931,0.30674523100001655
12508,2018-01-01,22.41137,69.73894,2.680686473999982
12509,2019-01-01,22.41137,69.73894,2.680686473999979
12518,2018-01-01,22.41137,69.81856,1.2580035919999724
12519,2019-01-01,22.41137,69.81856,1.2580035919999573
12528,2018-01-01,22.41137,69.89819,14.523143769999741
12529,2019-01-01,22.41137,69.89819,14.523143769999715
12538,2018-01-01,22.41137,69.97781,110.77854920000036
12539,2019-01-01,22.41137,69.97781,110.77854920000057
12548,2018-01-01,22.41137,70.05744,221.72067259999847
12549,2019-01-01,22.41137,70.05744,221.72067259999875
12558,2018-01-01,22.41137,70.13706,538.5131226000041
12559,2019-01-01,22.41137,70.13706,538.5131226000068
12568,2018-01-01,22.41137,70.21669,487.25946040000923
12569,2019-01-01,22.41137,70.21669,487.2594604000074
12578,2018-01-01,22.41137,70.29631,564.2913207999973
12579,2019-01-01,22.41137,70.29631,564.2913207999976
12588,2018-01-01,22.41137,70.37594,624.7269897000003
12589,2019-01-01,22.41137,70.37594,624.7269896999987
12598,2018-01-01,22.41137,70.45556,492.2063293000037
12599,2019-01-01,22.41137,70.45556,492.2063293000063
12608,2018-01-01,22.41137,70.53519,496.74545289999577
12609,2019-01-01,22.41137,70.53519,496.7454528999948
12618,2018-01-01,22.41137,70.61481,480.10742190000684
12619,2019-01-01,22.41137,70.61481,480.10742190000985
12628,2018-01-01,22.41137,70.69444,403.95422360001567
12629,2019-01-01,22.41137,70.69444,403.95422360002556
12638,2018-01-01,22.41137,70.77406,501.92565920001374
12639,2019-01-01,22.41137,70.77406,501.92565920001243
12648,2018-01-01,22.41137,70.85369,345.87246700003135
12649,2019-01-01,22.41137,70.85369,345.8724670000299
12658,2018-01-01,22.41137,70.93331,236.1520081000135
12659,2019-01-01,22.41137,70.93331,236.1520081000202
12668,2018-01-01,22.41137,71.01294,48.56909561000139
12669,2019-01-01,22.41137,71.01294,48.56909561000212
12678,2018-01-01,22.41137,71.09256,148.58927919999468
12679,2019-01-01,22.41137,71.09256,148.58927919999397
12688,2018-01-01,22.41137,71.17219,338.7066040000007
12689,2019-01-01,22.41137,71.17219,338.7066040000018
12698,2018-01-01,22.41137,71.25181,170.11863709999983
12699,2019-01-01,22.41137,71.25181,170.11863709999992
12708,2018-01-01,22.41137,71.33144,248.02331539999943
12709,2019-01-01,22.41137,71.33144,248.02331539999906
12718,2018-01-01,22.41137,71.41106,433.0245666999979
12719,2019-01-01,22.41137,71.41106,433.02456669999697
12728,2018-01-01,22.41137,71.49069,371.6011657999926
12729,2019-01-01,22.41137,71.49069,371.6011657999929
12738,2018-01-01,22.41137,71.57031,402.4718932999957
12739,2019-01-01,22.41137,71.57031,402.4718932999925
12748,2018-01-01,22.41137,71.64994,491.21554569999984
12749,2019-01-01,22.41137,71.64994,491.21554569999984
12758,2018-01-01,22.41137,71.72956,368.8122559000062
12759,2019-01-01,22.41137,71.72956,368.81225590000406
12768,2018-01-01,22.41137,71.80919,148.30191040000025
12769,2019-01-01,22.41137,71.80919,148.30191040000028
12778,2018-01-01,22.41137,71.88882,53.34877013999982
12779,2019-01-01,22.41137,71.88882,53.34877013999982
12788,2018-01-01,22.41137,71.96844,44.895374300000526
12789,2019-01-01,22.41137,71.96844,44.89537430000081
12798,2018-01-01,22.41137,72.04807,3.1718602180000013
12799,2019-01-01,22.41137,72.04807,3.1718602180000035
12808,2018-01-01,22.41137,72.12769,97.69927979000151
12809,2019-01-01,22.41137,72.12769,97.69927979000204
12818,2018-01-01,22.41137,72.20732,107.2877579
12819,2019-01-01,22.41137,72.20732,107.28775790000006
12828,2018-01-01,22.41137,72.28694,83.82038879000135
12829,2019-01-01,22.41137,72.28694,83.82038879000139
12838,2018-01-01,22.41137,72.36657,57.3815002399999
12839,2019-01-01,22.41137,72.36657,57.38150023999987
12848,2018-01-01,22.41137,72.44619,202.99929809999568
12849,2019-01-01,22.41137,72.44619,202.99929809999418
12858,2018-01-01,22.41137,72.52582,192.9402923999993
12859,2019-01-01,22.41137,72.52582,192.9402923999989
12868,2018-01-01,22.41137,72.60544,264.7713318000105
12869,2019-01-01,22.41137,72.60544,264.7713318000184
12878,2018-01-01,22.41137,72.68507,403.08740230000114
12879,2019-01-01,22.41137,72.68507,403.08740230000086
12888,2018-01-01,22.41137,72.76469,419.49746699998656
12889,2019-01-01,22.41137,72.76469,419.49746699998366
12898,2018-01-01,22.41137,72.84432,378.04083250000207
12899,2019-01-01,22.41137,72.84432,378.0408325000029
12908,2018-01-01,22.41137,72.92394,439.5446471999904
12909,2019-01-01,22.41137,72.92394,439.5446471999854
12918,2018-01-01,22.41137,73.00357,399.51028440000016
12919,2019-01-01,22.41137,73.00357,399.51028439999965
12928,2018-01-01,22.41137,73.08319,141.86831670000456
12929,2019-01-01,22.41137,73.08319,141.86831670000487
12938,2018-01-01,22.41137,73.16282,181.80879210000103
12939,2019-01-01,22.41137,73.16282,181.8087921000017
12948,2018-01-01,22.41137,73.24244,32.56310271999983
12949,2019-01-01,22.41137,73.24244,32.56310271999987
12958,2018-01-01,22.41137,73.32207,107.03876499999863
12959,2019-01-01,22.41137,73.32207,107.03876499999906
12968,2018-01-01,22.41137,73.40169,148.72039790000082
12969,2019-01-01,22.41137,73.40169,148.72039790000065
12978,2018-01-01,22.41137,73.48132,78.96484374999979
12979,2019-01-01,22.41137,73.48132,78.96484374999976
12988,2018-01-01,22.41137,73.56094,20.183996200000088
12989,2019-01-01,22.41137,73.56094,20.18399620000008
12998,2018-01-01,22.41137,73.64057,12.175276760000001
12999,2019-01-01,22.41137,73.64057,12.175276760000006
13008,2018-01-01,22.41137,73.72019,140.49334719999987
13009,2019-01-01,22.41137,73.72019,140.49334719999985
13018,2018-01-01,22.41137,73.79982,504.21960449999557
13019,2019-01-01,22.41137,73.79982,504.219604499998
13028,2018-01-01,22.41137,73.87944,267.249603300001
13029,2019-01-01,22.41137,73.87944,267.24960330000175
13038,2018-01-01,22.41137,73.95907,154.41242979999984
13039,2019-01-01,22.41137,73.95907,154.4124297999997
13048,2018-01-01,22.41137,74.03869,28.12186813000001
13049,2019-01-01,22.41137,74.03869,28.121868130000053
13058,2018-01-01,22.41137,74.11832,36.965080260000065
13059,2019-01-01,22.41137,74.11832,36.965080260000065
13068,2018-01-01,22.41137,74.19794,2.5555291179999937
13069,2019-01-01,22.41137,74.19794,2.555529117999989
13078,2018-01-01,22.33077,69.02231,30.54966353999941
13079,2019-01-01,22.33077,69.02231,30.549663539999266
13088,2018-01-01,22.33077,69.10194,19.508678439998306
13089,2019-01-01,22.33077,69.10194,19.508678439998537
13098,2018-01-01,22.33077,69.18156,1.4325288530000784
13099,2019-01-01,22.33077,69.18156,1.4325288530000988
13108,2018-01-01,22.33077,69.26119,0.13792231699999935
13109,2019-01-01,22.33077,69.26119,0.137922317000001
13118,2018-01-01,22.33077,69.34081,0.5424501900000748
13119,2019-01-01,22.33077,69.34081,0.5424501900000692
13128,2018-01-01,22.33077,69.42044,6.277121544000036
13129,2019-01-01,22.33077,69.42044,6.277121544000036
13138,2018-01-01,22.33077,69.50006,8.654623985000233
13139,2019-01-01,22.33077,69.50006,8.654623985000262
13148,2018-01-01,22.33077,69.57969,1.721441626999992
13149,2019-01-01,22.33077,69.57969,1.7214416270000261
13158,2018-01-01,22.33077,69.65931,4.264881133999883
13159,2019-01-01,22.33077,69.65931,4.264881133999875
13168,2018-01-01,22.33077,69.73894,1.039458275000024
13169,2019-01-01,22.33077,69.73894,1.039458275000024
13178,2018-01-01,22.33077,69.81856,10.419104579999965
13179,2019-01-01,22.33077,69.81856,10.419104579999978
13188,2018-01-01,22.33077,69.89819,58.04346466000025
13189,2019-01-01,22.33077,69.89819,58.043464660000254
13198,2018-01-01,22.33077,69.97781,210.60070800001242
13199,2019-01-01,22.33077,69.97781,210.60070800000804
13208,2018-01-01,22.33077,70.05744,620.9191284000051
13209,2019-01-01,22.33077,70.05744,620.9191284000113
13218,2018-01-01,22.33077,70.13706,741.616699199997
13219,2019-01-01,22.33077,70.13706,741.6166991999958
13228,2018-01-01,22.33077,70.21669,783.1364135999984
13229,2019-01-01,22.33077,70.21669,783.1364135999972
13238,2018-01-01,22.33077,70.29631,448.92773440000076
13239,2019-01-01,22.33077,70.29631,448.9277344000024
13248,2018-01-01,22.33077,70.37594,615.5850830000016
13249,2019-01-01,22.33077,70.37594,615.5850830000037
13258,2018-01-01,22.33077,70.45556,515.2072144000066
13259,2019-01-01,22.33077,70.45556,515.2072144000109
13268,2018-01-01,22.33077,70.53519,626.7363281000117
13269,2019-01-01,22.33077,70.53519,626.7363281000214
13278,2018-01-01,22.33077,70.61481,533.238342300027
13279,2019-01-01,22.33077,70.61481,533.2383423000226
13288,2018-01-01,22.33077,70.69444,381.2501525999773
13289,2019-01-01,22.33077,70.69444,381.2501525999769
13298,2018-01-01,22.33077,70.77406,192.109924299998
13299,2019-01-01,22.33077,70.77406,192.10992429999817
13308,2018-01-01,22.33077,70.85369,251.49707029999863
13309,2019-01-01,22.33077,70.85369,251.49707029999738
13318,2018-01-01,22.33077,70.93331,588.9514160000061
13319,2019-01-01,22.33077,70.93331,588.9514160000037
13328,2018-01-01,22.33077,71.01294,227.69456479999693
13329,2019-01-01,22.33077,71.01294,227.6945647999944
13338,2018-01-01,22.33077,71.09256,63.67071914999975
13339,2019-01-01,22.33077,71.09256,63.67071914999954
13348,2018-01-01,22.33077,71.17219,304.9952698000012
13349,2019-01-01,22.33077,71.17219,304.9952698000023
13358,2018-01-01,22.33077,71.25181,269.7606506000017
13359,2019-01-01,22.33077,71.25181,269.7606506000018
13368,2018-01-01,22.33077,71.33144,162.483825700001
13369,2019-01-01,22.33077,71.33144,162.48382570000146
13378,2018-01-01,22.33077,71.41106,193.95925899999904
13379,2019-01-01,22.33077,71.41106,193.95925899999827
13388,2018-01-01,22.33077,71.49069,253.7896271000016
13389,2019-01-01,22.33077,71.49069,253.78962710000232
13398,2018-01-01,22.33077,71.57031,311.9311218000019
13399,2019-01-01,22.33077,71.57031,311.93112180000156
13408,2018-01-01,22.33077,71.64994,405.3774718999982
13409,2019-01-01,22.33077,71.64994,405.3774718999978
13418,2018-01-01,22.33077,71.72956,624.3040160999988
13419,2019-01-01,22.33077,71.72956,624.3040160999984
13428,2018-01-01,22.33077,71.80919,508.51870729999774
13429,2019-01-01,22.33077,71.80919,508.51870729999575
13438,2018-01-01,22.33077,71.88882,326.3183288999994
13439,2019-01-01,22.33077,71.88882,326.3183288999994
13448,2018-01-01,22.33077,71.96844,114.290405300001
13449,2019-01-01,22.33077,71.96844,114.29040530000081
13458,2018-01-01,22.33077,72.04807,21.362462999999984
13459,2019-01-01,22.33077,72.04807,21.362462999999988
13468,2018-01-01,22.33077,72.12769,234.12077329993994
13469,2019-01-01,22.33077,72.12769,234.1207732999638
13478,2018-01-01,22.33077,72.20732,76.50421906000642
13479,2019-01-01,22.33077,72.20732,76.50421906001009
13488,2018-01-01,22.33077,72.28694,24.992540359995505
13489,2019-01-01,22.33077,72.28694,24.992540359995193
13498,2018-01-01,22.33077,72.36657,12.84858418000009
13499,2019-01-01,22.33077,72.36657,12.8485841800001
13508,2018-01-01,22.33077,72.44619,88.35425567999981
13509,2019-01-01,22.33077,72.44619,88.35425567999957
13518,2018-01-01,22.33077,72.52582,53.12896728999981
13519,2019-01-01,22.33077,72.52582,53.12896729000015
13528,2018-01-01,22.33077,72.60544,102.2318420000015
13529,2019-01-01,22.33077,72.60544,102.23184200000249
13538,2018-01-01,22.33077,72.68507,275.71829219999967
13539,2019-01-01,22.33077,72.68507,275.7182921999993
13548,2018-01-01,22.33077,72.76469,354.9883423000012
13549,2019-01-01,22.33077,72.76469,354.98834230000205
13558,2018-01-01,22.33077,72.84432,364.4397887999996
13559,2019-01-01,22.33077,72.84432,364.43978879999923
13568,2018-01-01,22.33077,72.92394,352.1262816999934
13569,2019-01-01,22.33077,72.92394,352.1262816999913
13578,2018-01-01,22.33077,73.00357,393.9227905000072
13579,2019-01-01,22.33077,73.00357,393.9227905000071
13588,2018-01-01,22.33077,73.08319,237.42716980000034
13589,2019-01-01,22.33077,73.08319,237.42716980000074
13598,2018-01-01,22.33077,73.16282,67.63015746999984
13599,2019-01-01,22.33077,73.16282,67.63015746999973
13608,2018-01-01,22.33077,73.24244,36.814888000000096
13609,2019-01-01,22.33077,73.24244,36.814888000000124
13618,2018-01-01,22.33077,73.32207,122.91380310000083
13619,2019-01-01,22.33077,73.32207,122.9138031000013
13628,2018-01-01,22.33077,73.40169,135.63354490000003
13629,2019-01-01,22.33077,73.40169,135.6335449
13638,2018-01-01,22.33077,73.48132,74.36595154000103
13639,2019-01-01,22.33077,73.48132,74.36595154000098
13648,2018-01-01,22.33077,73.56094,119.4183959999999
13649,2019-01-01,22.33077,73.56094,119.41839599999983
13658,2018-01-01,22.33077,73.64057,45.965892790000034
13659,2019-01-01,22.33077,73.64057,45.96589279000001
13668,2018-01-01,22.33077,73.72019,149.82145690000007
13669,2019-01-01,22.33077,73.72019,149.82145690000007
13678,2018-01-01,22.33077,73.79982,377.44277950000077
13679,2019-01-01,22.33077,73.79982,377.44277950000065
13688,2018-01-01,22.33077,73.87944,246.41409300000063
13689,2019-01-01,22.33077,73.87944,246.41409300000083
13698,2018-01-01,22.33077,73.95907,143.9787597999986
13699,2019-01-01,22.33077,73.95907,143.97875979999824
13708,2018-01-01,22.33077,74.03869,7.193856238999919
13709,2019-01-01,22.33077,74.03869,7.19385623899992
13718,2018-01-01,22.33077,74.11832,5.991428374999991
13719,2019-01-01,22.33077,74.11832,5.991428374999995
13728,2018-01-01,22.33077,74.19794,2.044094086000005
13729,2019-01-01,22.33077,74.19794,2.044094086000007
13738,2018-01-01,22.25017,69.02231,9.31157493600099
13739,2019-01-01,22.25017,69.02231,9.311574936001232
13748,2018-01-01,22.25017,69.10194,5.365010261999834
13749,2019-01-01,22.25017,69.10194,5.365010261999667
13758,2018-01-01,22.25017,69.18156,1.1854308839999161
13759,2019-01-01,22.25017,69.18156,1.1854308839998742
13768,2018-01-01,22.25017,69.26119,30.868230820000793
13769,2019-01-01,22.25017,69.26119,30.868230820001074
13778,2018-01-01,22.25017,69.34081,44.02616500999785
13779,2019-01-01,22.25017,69.34081,44.026165009997335
13788,2018-01-01,22.25017,69.42044,123.02489470000054
13789,2019-01-01,22.25017,69.42044,123.02489470000016
13798,2018-01-01,22.25017,69.50006,76.18932342999565
13799,2019-01-01,22.25017,69.50006,76.18932342999555
13808,2018-01-01,22.25017,69.57969,24.0531291999998
13809,2019-01-01,22.25017,69.57969,24.053129199999205
13818,2018-01-01,22.25017,69.65931,12.43643474999989
13819,2019-01-01,22.25017,69.65931,12.436434749999945
13828,2018-01-01,22.25017,69.73894,17.066059109999145
13829,2019-01-01,22.25017,69.73894,17.066059109999166
13838,2018-01-01,22.25017,69.81856,63.8422393800004
13839,2019-01-01,22.25017,69.81856,63.84223938000039
13848,2018-01-01,22.25017,69.89819,304.36419680000125
13849,2019-01-01,22.25017,69.89819,304.3641968000026
13858,2018-01-01,22.25017,69.97781,342.4626465000059
13859,2019-01-01,22.25017,69.97781,342.4626465000079
13868,2018-01-01,22.25017,70.05744,276.0637512000016
13869,2019-01-01,22.25017,70.05744,276.0637512000012
13878,2018-01-01,22.25017,70.13706,411.45721439999795
13879,2019-01-01,22.25017,70.13706,411.45721439999596
13888,2018-01-01,22.25017,70.21669,441.7400817999876
13889,2019-01-01,22.25017,70.21669,441.7400817999924
13898,2018-01-01,22.25017,70.29631,464.85888669999275
13899,2019-01-01,22.25017,70.29631,464.85888669998894
13908,2018-01-01,22.25017,70.37594,491.1643372000162
13909,2019-01-01,22.25017,70.37594,491.16433720001777
13918,2018-01-01,22.25017,70.45556,553.5482788000127
13919,2019-01-01,22.25017,70.45556,553.5482788000215
13928,2018-01-01,22.25017,70.53519,442.2115784000202
13929,2019-01-01,22.25017,70.53519,442.21157840002206
13938,2018-01-01,22.25017,70.61481,302.96667480001986
13939,2019-01-01,22.25017,70.61481,302.96667480001395
13948,2018-01-01,22.25017,70.69444,121.91275789999908
13949,2019-01-01,22.25017,70.69444,121.9127578999983
13958,2018-01-01,22.25017,70.77406,164.54556270000316
13959,2019-01-01,22.25017,70.77406,164.54556270000344
13968,2018-01-01,22.25017,70.85369,193.8061828999989
13969,2019-01-01,22.25017,70.85369,193.80618289999782
13978,2018-01-01,22.25017,70.93331,429.5675964000175
13979,2019-01-01,22.25017,70.93331,429.56759640002207
13988,2018-01-01,22.25017,71.01294,461.5549621999914
13989,2019-01-01,22.25017,71.01294,461.5549621999913
13998,2018-01-01,22.25017,71.09256,221.06584170001116
13999,2019-01-01,22.25017,71.09256,221.0658417000092
14008,2018-01-01,22.25017,71.17219,225.22724909999977
14009,2019-01-01,22.25017,71.17219,225.2272490999998
14018,2018-01-01,22.25017,71.25181,243.61601259999966
14019,2019-01-01,22.25017,71.25181,243.61601259999986
14028,2018-01-01,22.25017,71.33144,221.05714419999893
14029,2019-01-01,22.25017,71.33144,221.0571441999986
14038,2018-01-01,22.25017,71.41106,222.63282780000014
14039,2019-01-01,22.25017,71.41106,222.63282780000029
14048,2018-01-01,22.25017,71.49069,368.1231383999985
14049,2019-01-01,22.25017,71.49069,368.12313839999865
14058,2018-01-01,22.25017,71.57031,376.6543579000002
14059,2019-01-01,22.25017,71.57031,376.65435790000055
14068,2018-01-01,22.25017,71.64994,350.4993895999966
14069,2019-01-01,22.25017,71.64994,350.49938959999474
14078,2018-01-01,22.25017,71.72956,615.2274170000059
14079,2019-01-01,22.25017,71.72956,615.2274170000084
14088,2018-01-01,22.25017,71.80919,444.9530333999909
14089,2019-01-01,22.25017,71.80919,444.95303339998645
14098,2018-01-01,22.25017,71.88882,363.5113220000007
14099,2019-01-01,22.25017,71.88882,363.5113220000012
14108,2018-01-01,22.25017,71.96844,275.90527340000097
14109,2019-01-01,22.25017,71.96844,275.9052734000014
14118,2018-01-01,22.25017,72.04807,177.67904660000198
14119,2019-01-01,22.25017,72.04807,177.67904660000144
14128,2018-01-01,22.25017,72.12769,188.197723399951
14129,2019-01-01,22.25017,72.12769,188.197723399976
14138,2018-01-01,22.25017,72.20732,56.89259719999867
14139,2019-01-01,22.25017,72.20732,56.89259719999871
14148,2018-01-01,22.25017,72.28694,14.82128143000032
14149,2019-01-01,22.25017,72.28694,14.821281430000514
14158,2018-01-01,22.25017,72.36657,0.9610762599999864
14159,2019-01-01,22.25017,72.36657,0.9610762599999845
14168,2018-01-01,22.25017,72.44619,1.7127687930000042
14169,2019-01-01,22.25017,72.44619,1.7127687930000033
14178,2018-01-01,22.25017,72.52582,1.4387433530000142
14179,2019-01-01,22.25017,72.52582,1.4387433530000213
14188,2018-01-01,22.25017,72.60544,51.866184230000165
14189,2019-01-01,22.25017,72.60544,51.86618423000046
14198,2018-01-01,22.25017,72.68507,55.509395599999884
14199,2019-01-01,22.25017,72.68507,55.50939559999979
14208,2018-01-01,22.25017,72.76469,174.18556209999994
14209,2019-01-01,22.25017,72.76469,174.18556209999988
14218,2018-01-01,22.25017,72.84432,206.08474730000017
14219,2019-01-01,22.25017,72.84432,206.08474730000015
14228,2018-01-01,22.25017,72.92394,257.65469360000014
14229,2019-01-01,22.25017,72.92394,257.6546936000001
14238,2018-01-01,22.25017,73.00357,280.9495239000001
14239,2019-01-01,22.25017,73.00357,280.94952390000014
14248,2018-01-01,22.25017,73.08319,394.12625119999876
14249,2019-01-01,22.25017,73.08319,394.12625119999814
14258,2018-01-01,22.25017,73.16282,199.27366640000247
14259,2019-01-01,22.25017,73.16282,199.2736664000014
14268,2018-01-01,22.25017,73.24244,161.68417360000035
14269,2019-01-01,22.25017,73.24244,161.6841736000005
14278,2018-01-01,22.25017,73.32207,298.489440899988
14279,2019-01-01,22.25017,73.32207,298.4894408999877
14288,2018-01-01,22.25017,73.40169,256.1648560000007
14289,2019-01-01,22.25017,73.40169,256.164856000001
14298,2018-01-01,22.25017,73.48132,246.52882390000002
14299,2019-01-01,22.25017,73.48132,246.52882390000025
14308,2018-01-01,22.25017,73.56094,273.04882810000004
14309,2019-01-01,22.25017,73.56094,273.04882810000026
14318,2018-01-01,22.25017,73.64057,254.64779660000696
14319,2019-01-01,22.25017,73.64057,254.6477966000043
14328,2018-01-01,22.25017,73.72019,272.1373291000007
14329,2019-01-01,22.25017,73.72019,272.13732910000067
14338,2018-01-01,22.25017,73.79982,288.16946409999247
14339,2019-01-01,22.25017,73.79982,288.1694640999926
14348,2018-01-01,22.25017,73.87944,295.20306400000345
14349,2019-01-01,22.25017,73.87944,295.20306400000385
14358,2018-01-01,22.25017,73.95907,142.79136659999935
14359,2019-01-01,22.25017,73.95907,142.79136659999858
14368,2018-01-01,22.25017,74.03869,33.33462142999943
14369,2019-01-01,22.25017,74.03869,33.33462142999936
14378,2018-01-01,22.25017,74.11832,18.8145771000001
14379,2019-01-01,22.25017,74.11832,18.81457710000017
14388,2018-01-01,22.16957,69.18156,4.014914035999197
14389,2019-01-01,22.16957,69.18156,4.014914035998597
14398,2018-01-01,22.16957,69.26119,67.63303375000297
14399,2019-01-01,22.16957,69.26119,67.63303375000599
14408,2018-01-01,22.16957,69.34081,146.69242860000165
14409,2019-01-01,22.16957,69.34081,146.69242860000196
14418,2018-01-01,22.16957,69.42044,198.10153199999752
14419,2019-01-01,22.16957,69.42044,198.101531999997
14428,2018-01-01,22.16957,69.50006,155.460144000001
14429,2019-01-01,22.16957,69.50006,155.46014400000192
14438,2018-01-01,22.16957,69.57969,220.64155579999942
14439,2019-01-01,22.16957,69.57969,220.64155579999846
14448,2018-01-01,22.16957,69.65931,110.63716890000086
14449,2019-01-01,22.16957,69.65931,110.6371689000011
14458,2018-01-01,22.16957,69.73894,56.80750656000021
14459,2019-01-01,22.16957,69.73894,56.807506559999965
14468,2018-01-01,22.16957,69.81856,37.74758530000014
14469,2019-01-01,22.16957,69.81856,37.74758530000026
14478,2018-01-01,22.16957,69.89819,119.19120030000315
14479,2019-01-01,22.16957,69.89819,119.19120030000224
14488,2018-01-01,22.16957,69.97781,160.36848449999948
14489,2019-01-01,22.16957,69.97781,160.3684844999994
14498,2018-01-01,22.16957,70.05744,148.96647640000305
14499,2019-01-01,22.16957,70.05744,148.96647640000268
14508,2018-01-01,22.16957,70.13706,147.85926819998497
14509,2019-01-01,22.16957,70.13706,147.8592681999942
14518,2018-01-01,22.16957,70.21669,104.69841770000039
14519,2019-01-01,22.16957,70.21669,104.69841770000077
14528,2018-01-01,22.16957,70.29631,216.7737273999954
14529,2019-01-01,22.16957,70.29631,216.77372739999186
14538,2018-01-01,22.16957,70.37594,475.7174987999958
14539,2019-01-01,22.16957,70.37594,475.7174987999947
14548,2018-01-01,22.16957,70.45556,547.6448364000053
14549,2019-01-01,22.16957,70.45556,547.6448364000087
14558,2018-01-01,22.16957,70.53519,456.35772710001885
14559,2019-01-01,22.16957,70.53519,456.3577271000203
14568,2018-01-01,22.16957,70.61481,376.7615662000527
14569,2019-01-01,22.16957,70.61481,376.76156620005247
14578,2018-01-01,22.16957,70.69444,356.97924799999674
14579,2019-01-01,22.16957,70.69444,356.9792479999954
14588,2018-01-01,22.16957,70.77406,264.71865840000333
14589,2019-01-01,22.16957,70.77406,264.7186584000046
14598,2018-01-01,22.16957,70.85369,193.05679319998987
14599,2019-01-01,22.16957,70.85369,193.05679319999732
14608,2018-01-01,22.16957,70.93331,365.99484249999176
14609,2019-01-01,22.16957,70.93331,365.9948424999882
14618,2018-01-01,22.16957,71.01294,701.2838135000023
14619,2019-01-01,22.16957,71.01294,701.2838135000032
14628,2018-01-01,22.16957,71.09256,426.5737610000015
14629,2019-01-01,22.16957,71.09256,426.57376100000187
